year,quarter,state,count,amount
2019,Q4,Mizoram,125239,368689350.6344881
2019,Q4,Chhattisgarh,16305758,27143788737.21397
2019,Q4,Jammu & Kashmir,489928,1929695997.8225975
2019,Q4,Goa,1515272,2923460348.4994645
2019,Q4,Arunachal Pradesh,459475,1190573179.5272837
2019,Q4,Delhi,80744997,129024467424.89062
2019,Q4,Uttarakhand,7362116,12573706305.150612
2019,Q2,Puducherry,580077,1211446910.127807
2019,Q2,Tamil Nadu,32171737,64207676025.75553
2019,Q2,Uttar Pradesh,58883500,98917519370.67831
2019,Q2,Madhya Pradesh,40846013,68334566380.56182
2019,Q2,Andhra Pradesh,56409015,113634518758.22931
2019,Q2,Tripura,532558,841821482.8473747
2019,Q2,Lakshadweep,2926,9242524.13698889
2019,Q2,Manipur,257425,722789942.1495004
2019,Q2,Maharashtra,101149853,153294470088.05945
2019,Q2,Dadra & Nagar Haveli & Daman & Diu,489656,824441276.56507
2019,Q2,Meghalaya,232286,492931289.1072781
2019,Q2,Andaman & Nicobar Islands,33689,120254709.6756632
2019,Q2,Haryana,22741816,42501539813.21669
2019,Q2,Rajasthan,50009286,89107313172.66756
2019,Q2,Ladakh,68772,259255506.9974248
2019,Q2,Punjab,8509830,18614793394.772213
2019,Q2,Assam,5454929,10954969189.126175
2019,Q2,Jharkhand,10128211,18622701305.54623
2019,Q2,Odisha,29512024,44754854871.67608
2019,Q2,Bihar,29960479,63132438283.54397
2019,Q2,Kerala,7283826,13031371561.185568
2019,Q2,Karnataka,115401604,163702024226.0841
2019,Q2,Chandigarh,1252470,2693116098.9444556
2019,Q2,Telangana,89610379,155676443182.43457
2019,Q2,Himachal Pradesh,2502306,4875883973.61058
2019,Q2,West Bengal,47023535,57105691119.11844
2019,Q2,Gujarat,28981842,49320615219.26732
2019,Q2,Sikkim,388244,738894243.4359412
2019,Q2,Nagaland,188753,520066682.1585048
2019,Q2,Mizoram,75671,248016708.13501447
2019,Q2,Chhattisgarh,9389945,17002355688.82225
2019,Q2,Jammu & Kashmir,2296355,6100142201.563448
2019,Q2,Goa,768441,1591867103.3876143
2019,Q2,Arunachal Pradesh,258656,752655874.3550282
2019,Q2,Delhi,57171512,81706816063.62862
2019,Q2,Uttarakhand,4813275,8588532850.9184885
2020,Q3,Puducherry,1730902,3598080229.434597
2020,Q3,Tamil Nadu,70277825,143841415498.65747
2020,Q3,Uttar Pradesh,127405259,248689955423.05322
2020,Q3,Madhya Pradesh,108579881,205701679984.53757
2020,Q3,Andhra Pradesh,204902935,467084130584.93884
2020,Q3,Tripura,1317885,2341819516.215885
2020,Q3,Lakshadweep,8589,21306833.308656827
2020,Q3,Manipur,1420168,4615976120.870485
2020,Q3,Maharashtra,268310924,440307079012.4761
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,1138312,1749789114.9993598
2020,Q3,Meghalaya,597579,1237059001.3830369
2020,Q3,Andaman & Nicobar Islands,117483,338019446.3303601
2020,Q3,Haryana,57938179,109567950445.72871
2020,Q3,Rajasthan,149088676,293678306162.4698
2020,Q3,Ladakh,228222,835487500.058193
2020,Q3,Punjab,17209573,40123092147.81354
2020,Q3,Assam,12397711,29831391259.543846
2020,Q3,Jharkhand,27068473,50622615820.01348
2020,Q3,Odisha,66033829,122463943804.29193
2020,Q3,Bihar,71503748,173328865111.8144
2020,Q3,Kerala,21758680,40164150651.95372
2020,Q3,Karnataka,300360531,470740515696.6945
2020,Q3,Chandigarh,2158086,5089809353.36507
2020,Q3,Telangana,236372126,505961144755.88367
2020,Q3,Himachal Pradesh,5489876,10516054014.086905
2020,Q3,West Bengal,79954504,156813355855.1383
2020,Q3,Gujarat,59290179,111921752484.70932
2020,Q3,Sikkim,596435,1400926728.6603994
2020,Q3,Nagaland,736319,2009649143.1547942
2020,Q3,Mizoram,254703,707944175.5046022
2020,Q3,Chhattisgarh,24148539,41526744807.53401
2020,Q3,Jammu & Kashmir,3465898,11977229760.872362
2020,Q3,Goa,1915531,3368343580.9446573
2020,Q3,Arunachal Pradesh,962827,2609938565.55822
2020,Q3,Delhi,96491861,175163962804.6604
2020,Q3,Uttarakhand,11818935,22103510968.006454
2020,Q4,Puducherry,2716003,4930526217.671207
2020,Q4,Tamil Nadu,111179701,206473197500.99268
2020,Q4,Uttar Pradesh,178167517,357428826778.2578
2020,Q4,Madhya Pradesh,153652541,284275139772.3589
2020,Q4,Andhra Pradesh,286118552,654841546033.3186
2020,Q4,Tripura,1651890,3182130996.2213116
2020,Q4,Lakshadweep,11650,30111317.917080387
2020,Q4,Manipur,1627852,5602224558.458768
2020,Q4,Maharashtra,407621004,622155530832.2585
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,1817791,2700511100.828503
2020,Q4,Meghalaya,754008,1804242572.1989727
2020,Q4,Andaman & Nicobar Islands,224531,627282656.3148524
2020,Q4,Haryana,83171439,159998504366.53964
2020,Q4,Rajasthan,190283435,386034779836.48376
2020,Q4,Ladakh,332134,1111963470.5079594
2020,Q4,Punjab,22997925,53775406479.553894
2020,Q4,Assam,15423454,40226611319.263756
2020,Q4,Jharkhand,39431633,72805174830.04245
2020,Q4,Odisha,92324950,178302663014.6175
2020,Q4,Bihar,96591673,238905613136.47186
2020,Q4,Kerala,33288187,56755256647.011795
2020,Q4,Karnataka,431536984,658036698565.0032
2020,Q4,Chandigarh,2912716,6146762901.349345
2020,Q4,Telangana,343643787,696350439226.9453
2020,Q4,Himachal Pradesh,7272328,13989053108.813015
2020,Q4,West Bengal,100340645,199165491365.6468
2020,Q4,Gujarat,77828547,148393060112.4366
2020,Q4,Sikkim,735035,1919275805.122922
2020,Q4,Nagaland,847825,2773084870.5627017
2020,Q4,Mizoram,322607,986522115.6939572
2020,Q4,Chhattisgarh,35529636,62214974283.94806
2020,Q4,Jammu & Kashmir,5754444,15380905803.378227
2020,Q4,Goa,3801381,6899792747.579928
2020,Q4,Arunachal Pradesh,1209129,3570264021.8456187
2020,Q4,Delhi,120540417,216265088224.5436
2020,Q4,Uttarakhand,17613271,31792739329.110085
2020,Q1,Puducherry,1207921,2205277477.079584
2020,Q1,Tamil Nadu,66953473,116569686179.4346
2020,Q1,Uttar Pradesh,97239132,172416434960.69037
2020,Q1,Madhya Pradesh,79366746,126737281436.18526
2020,Q1,Andhra Pradesh,127677357,252737214289.0485
2020,Q1,Tripura,924502,1588778806.3885012
2020,Q1,Lakshadweep,5151,13502368.57450421
2020,Q1,Manipur,818801,2598590380.8769474
2020,Q1,Maharashtra,238944081,319995196718.0683
2020,Q1,Dadra & Nagar Haveli & Daman & Diu,878579,1342763369.292519
2020,Q1,Meghalaya,502283,1120134840.9078057
2020,Q1,Andaman & Nicobar Islands,41298,161476312.2972747
2020,Q1,Haryana,44036087,81976214558.24355
2020,Q1,Rajasthan,102258812,190308238561.00217
2020,Q1,Ladakh,116419,377639677.4457431
2020,Q1,Punjab,15217784,31374185265.899654
2020,Q1,Assam,8808860,20668428347.72898
2020,Q1,Jharkhand,18282713,33611232153.269115
2020,Q1,Odisha,53682307,91956798199.33679
2020,Q1,Bihar,45081815,109256853527.24524
2020,Q1,Kerala,15733522,26451084830.93425
2020,Q1,Karnataka,271033890,353402054999.4004
2020,Q1,Chandigarh,2262511,5126453070.016205
2020,Q1,Telangana,199409525,371343780368.2118
2020,Q1,Himachal Pradesh,4144480,7419466751.122733
2020,Q1,West Bengal,66250381,96653305190.9406
2020,Q1,Gujarat,47326417,86995076621.90231
2020,Q1,Sikkim,528118,1053476271.9444009
2020,Q1,Nagaland,378051,894780028.7343724
2020,Q1,Mizoram,153609,392077579.3496374
2020,Q1,Chhattisgarh,19523991,32860597671.356686
2020,Q1,Jammu & Kashmir,921630,2937643176.534005
2020,Q1,Goa,1881237,3410371231.9237647
2020,Q1,Arunachal Pradesh,567175,1381758681.3301477
2020,Q1,Delhi,81747604,133616543642.58943
2020,Q1,Uttarakhand,9131784,16158080258.987526
2020,Q2,Puducherry,1033383,1960030980.4875922
2020,Q2,Tamil Nadu,51870110,95826508896.84135
2020,Q2,Uttar Pradesh,100851965,178744016130.31216
2020,Q2,Madhya Pradesh,76340573,147922015289.08447
2020,Q2,Andhra Pradesh,144917855,302583689746.5449
2020,Q2,Tripura,1052520,1769175883.585958
2020,Q2,Lakshadweep,7220,16942922.08594439
2020,Q2,Manipur,1083068,3198936212.8055243
2020,Q2,Maharashtra,184790761,296359517159.41614
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,973152,1302376453.8880572
2020,Q2,Meghalaya,635395,1153735154.3383913
2020,Q2,Andaman & Nicobar Islands,62962,169645001.41414702
2020,Q2,Haryana,41781050,80711264923.94525
2020,Q2,Rajasthan,101954656,193763273003.28284
2020,Q2,Ladakh,155010,523792998.6520228
2020,Q2,Punjab,14081294,30284654252.21334
2020,Q2,Assam,10505199,19766300125.91926
2020,Q2,Jharkhand,20141511,37486201975.923416
2020,Q2,Odisha,50028576,91733036612.10583
2020,Q2,Bihar,53386742,128806523628.85287
2020,Q2,Kerala,16287967,25894078478.599953
2020,Q2,Karnataka,213221712,321104877020.14185
2020,Q2,Chandigarh,1528010,3847015729.690074
2020,Q2,Telangana,152055143,321531839352.4224
2020,Q2,Himachal Pradesh,4695730,8036904762.544065
2020,Q2,West Bengal,57676797,100099431877.35757
2020,Q2,Gujarat,47420185,80387846359.49454
2020,Q2,Sikkim,517731,1054618788.2612653
2020,Q2,Nagaland,517566,1137674504.3478017
2020,Q2,Mizoram,198462,457193433.4423174
2020,Q2,Chhattisgarh,18820925,32268382206.900894
2020,Q2,Jammu & Kashmir,2635006,8265648939.258666
2020,Q2,Goa,1482092,2183616430.016773
2020,Q2,Arunachal Pradesh,808774,1826716832.9849606
2020,Q2,Delhi,66042018,107873438203.33162
2020,Q2,Uttarakhand,9047770,16094187702.100985
2021,Q2,Puducherry,3751387,6498834696.543897
2021,Q2,Tamil Nadu,146158442,263487341026.54623
2021,Q2,Uttar Pradesh,241949131,482172489166.39343
2021,Q2,Madhya Pradesh,223314680,425500768035.631
2021,Q2,Andhra Pradesh,352767134,850737499108.2986
2021,Q2,Tripura,1744429,3468154361.036266
2021,Q2,Lakshadweep,11384,27383463.657951534
2021,Q2,Manipur,3086275,7889827962.396657
2021,Q2,Maharashtra,573616486,915115055623.7152
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,2125083,3157668461.418905
2021,Q2,Meghalaya,909594,2193617254.8905916
2021,Q2,Andaman & Nicobar Islands,341414,899147016.1122956
2021,Q2,Haryana,105680856,200357354238.6818
2021,Q2,Rajasthan,287477039,561702765169.2324
2021,Q2,Ladakh,399716,1427259095.4703174
2021,Q2,Punjab,32171248,69531058562.6159
2021,Q2,Assam,25432905,59192473376.66449
2021,Q2,Jharkhand,54002145,104432643311.45735
2021,Q2,Odisha,131824337,245864117477.27853
2021,Q2,Bihar,155603622,374580255186.58875
2021,Q2,Kerala,47191033,74226806436.15614
2021,Q2,Karnataka,530649046,837887151230.051
2021,Q2,Chandigarh,4417547,8417673939.9361
2021,Q2,Telangana,495867544,1027958332797.5902
2021,Q2,Himachal Pradesh,9483902,16495634539.809265
2021,Q2,West Bengal,141897437,279434811058.5615
2021,Q2,Gujarat,111841396,210162054552.1156
2021,Q2,Sikkim,976714,2424899579.6753
2021,Q2,Nagaland,1130791,3156293963.781851
2021,Q2,Mizoram,394340,1122874473.3020918
2021,Q2,Chhattisgarh,44689420,78728771259.22594
2021,Q2,Jammu & Kashmir,10027819,22813755428.591625
2021,Q2,Goa,4710135,8012853587.075999
2021,Q2,Arunachal Pradesh,1568338,4456425616.994377
2021,Q2,Delhi,170157264,281941097684.5416
2021,Q2,Uttarakhand,24000432,40990817874.83847
2021,Q4,Puducherry,6368810,10423651801.230518
2021,Q4,Tamil Nadu,259155976,443723952594.79407
2021,Q4,Uttar Pradesh,406157932,773890970072.1896
2021,Q4,Madhya Pradesh,404308084,656887492404.479
2021,Q4,Andhra Pradesh,522254003,1156264447083.9226
2021,Q4,Tripura,2520693,5496929464.299448
2021,Q4,Lakshadweep,15470,50998185.528381005
2021,Q4,Manipur,4687439,12658472038.211857
2021,Q4,Maharashtra,1010731502,1475358473128.29
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,4157085,5565839386.3306675
2021,Q4,Meghalaya,1440193,3848765400.1861496
2021,Q4,Andaman & Nicobar Islands,636123,1932610101.3236554
2021,Q4,Haryana,169686975,309240599300.4638
2021,Q4,Rajasthan,487621597,903934418544.2667
2021,Q4,Ladakh,630187,2153535138.7802677
2021,Q4,Punjab,52359360,110710126241.99957
2021,Q4,Assam,46020361,104184967893.21591
2021,Q4,Jharkhand,96009042,166017119003.7058
2021,Q4,Odisha,233925366,385251049689.91846
2021,Q4,Bihar,245126945,519371614068.7477
2021,Q4,Kerala,81823741,123342136943.36395
2021,Q4,Karnataka,931725438,1375471324349.8777
2021,Q4,Chandigarh,7898903,14373583510.61845
2021,Q4,Telangana,775989773,1463758189500.9146
2021,Q4,Himachal Pradesh,14666864,26136220500.625923
2021,Q4,West Bengal,225029560,462218037262.097
2021,Q4,Gujarat,182987325,342382580053.62726
2021,Q4,Sikkim,1584345,4196783261.6358047
2021,Q4,Nagaland,1631483,4939083784.136465
2021,Q4,Mizoram,553329,1770665741.5230405
2021,Q4,Chhattisgarh,84717494,136399110518.81381
2021,Q4,Jammu & Kashmir,16790628,38926237425.771454
2021,Q4,Goa,11088759,18627257115.86965
2021,Q4,Arunachal Pradesh,2390598,6943510352.611343
2021,Q4,Delhi,292683359,488695314062.3906
2021,Q4,Uttarakhand,40361280,66148108159.422195
2021,Q3,Puducherry,5121726,8729974431.01447
2021,Q3,Tamil Nadu,204357404,365207323053.92737
2021,Q3,Uttar Pradesh,306543384,557080841279.8989
2021,Q3,Madhya Pradesh,311443334,504412603851.499
2021,Q3,Andhra Pradesh,432032550,984218035564.122
2021,Q3,Tripura,2081200,4364133768.181473
2021,Q3,Lakshadweep,13370,38803163.698768154
2021,Q3,Manipur,3941396,10406861028.904892
2021,Q3,Maharashtra,792874060,1159257305167.4517
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,3129470,4305939102.791508
2021,Q3,Meghalaya,1097731,2769000451.527979
2021,Q3,Andaman & Nicobar Islands,449764,1310024395.8016036
2021,Q3,Haryana,140459693,240827092259.20697
2021,Q3,Rajasthan,400284753,710511328542.4896
2021,Q3,Ladakh,590987,2213984743.93459
2021,Q3,Punjab,42533489,85992560840.61221
2021,Q3,Assam,33504441,75700499273.30748
2021,Q3,Jharkhand,70795702,121891015118.8533
2021,Q3,Odisha,177362674,303780718933.0267
2021,Q3,Bihar,187671113,397062760956.3983
2021,Q3,Kerala,63028266,101686161773.12894
2021,Q3,Karnataka,753296539,1133234739157.5984
2021,Q3,Chandigarh,6649378,11815883004.693302
2021,Q3,Telangana,622886768,1178289126292.262
2021,Q3,Himachal Pradesh,12064167,21310262071.128155
2021,Q3,West Bengal,181712988,362457066256.5059
2021,Q3,Gujarat,149248407,272624626113.58765
2021,Q3,Sikkim,1160594,2989336863.8083954
2021,Q3,Nagaland,1356792,3987416848.005447
2021,Q3,Mizoram,478529,1473748650.2119522
2021,Q3,Chhattisgarh,64237938,104606108262.77591
2021,Q3,Jammu & Kashmir,13151041,31598443648.03224
2021,Q3,Goa,6467763,10478425592.936367
2021,Q3,Arunachal Pradesh,1906967,5678124175.298816
2021,Q3,Delhi,238760608,383858316548.281
2021,Q3,Uttarakhand,31042284,50527496783.56469
2021,Q1,Puducherry,3309432,5899309571.743641
2021,Q1,Tamil Nadu,136556674,248668143873.65317
2021,Q1,Uttar Pradesh,204499547,396287587577.5575
2021,Q1,Madhya Pradesh,201998498,343533954382.3015
2021,Q1,Andhra Pradesh,289747970,672444670176.5881
2021,Q1,Tripura,1511423,3335341569.793424
2021,Q1,Lakshadweep,9085,27042782.914081153
2021,Q1,Manipur,2303535,7070287514.479244
2021,Q1,Maharashtra,517860240,769887352153.2483
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,1925244,2965632911.1935043
2021,Q1,Meghalaya,747646,2055515277.9898345
2021,Q1,Andaman & Nicobar Islands,244752,783706567.3897561
2021,Q1,Haryana,90252784,168938301082.4288
2021,Q1,Rajasthan,252730919,491492581657.63354
2021,Q1,Ladakh,275415,983419813.2468786
2021,Q1,Punjab,26770835,58690887091.106735
2021,Q1,Assam,19512060,51326464546.12217
2021,Q1,Jharkhand,44621663,83749353123.13824
2021,Q1,Odisha,111460358,213397736188.33783
2021,Q1,Bihar,114932477,280973649701.2259
2021,Q1,Kerala,42316342,69260970161.89497
2021,Q1,Karnataka,523797492,754995357412.3948
2021,Q1,Chandigarh,3970237,7596420859.545994
2021,Q1,Telangana,412572110,799359264046.5657
2021,Q1,Himachal Pradesh,7614029,14120546909.487547
2021,Q1,West Bengal,118254052,242937207475.5198
2021,Q1,Gujarat,94774565,183700780713.44968
2021,Q1,Sikkim,800189,2217667726.8407273
2021,Q1,Nagaland,975897,3107450484.613187
2021,Q1,Mizoram,329575,1101105586.9459367
2021,Q1,Chhattisgarh,39436437,69409843261.55008
2021,Q1,Jammu & Kashmir,6997570,17138349893.151793
2021,Q1,Goa,5331549,9757242879.021431
2021,Q1,Arunachal Pradesh,1177456,3813779079.0166435
2021,Q1,Delhi,157359004,266928345043.49225
2021,Q1,Uttarakhand,20608402,36288189399.89833
2018,Q3,Puducherry,190271,417658075.4942067
2018,Q3,Tamil Nadu,15774078,29330092241.18405
2018,Q3,Uttar Pradesh,26515356,37012114369.23937
2018,Q3,Madhya Pradesh,17126985,24149742204.67322
2018,Q3,Andhra Pradesh,25626061,35718044599.21416
2018,Q3,Tripura,377703,453863388.04059243
2018,Q3,Lakshadweep,1703,4339032.3119858485
2018,Q3,Manipur,189258,383331244.79412293
2018,Q3,Maharashtra,31538538,52260817733.24835
2018,Q3,Dadra & Nagar Haveli & Daman & Diu,289575,447639595.67817545
2018,Q3,Meghalaya,110290,209853661.53439403
2018,Q3,Andaman & Nicobar Islands,16265,55557471.13431113
2018,Q3,Haryana,8262024,16375139007.627964
2018,Q3,Rajasthan,14257098,24040768671.212967
2018,Q3,Ladakh,24864,84090977.14484604
2018,Q3,Punjab,3462108,7065687043.821184
2018,Q3,Assam,2351851,3811134989.9142647
2018,Q3,Jharkhand,8122621,8661571417.704563
2018,Q3,Odisha,30052155,23094515775.585766
2018,Q3,Bihar,14367804,20135804378.90174
2018,Q3,Kerala,3134348,5323025223.875498
2018,Q3,Karnataka,25980261,48225091755.80772
2018,Q3,Chandigarh,616936,1369354447.5343118
2018,Q3,Telangana,19332703,32030093209.72354
2018,Q3,Himachal Pradesh,886754,1754041432.858025
2018,Q3,West Bengal,53705416,41843934183.177635
2018,Q3,Gujarat,11334149,17866404426.27552
2018,Q3,Sikkim,108500,235080226.95331776
2018,Q3,Nagaland,94371,241792742.9366532
2018,Q3,Mizoram,39316,116600738.12539022
2018,Q3,Chhattisgarh,3859604,6302307073.446348
2018,Q3,Jammu & Kashmir,2303961,3934700999.457677
2018,Q3,Goa,339511,713166969.2382338
2018,Q3,Arunachal Pradesh,131146,331726406.7413912
2018,Q3,Delhi,18547048,27375846860.618515
2018,Q3,Uttarakhand,2229132,3726573039.8585143
2018,Q2,Puducherry,130261,285801119.5324367
2018,Q2,Tamil Nadu,9992128,20125844276.267662
2018,Q2,Uttar Pradesh,17710943,25720201695.701435
2018,Q2,Madhya Pradesh,10561412,15924081066.680986
2018,Q2,Andhra Pradesh,12353918,22883914272.633617
2018,Q2,Tripura,214559,236891718.7161358
2018,Q2,Lakshadweep,2132,6187809.539400538
2018,Q2,Manipur,151721,253209721.319494
2018,Q2,Maharashtra,22285740,36357057241.12254
2018,Q2,Dadra & Nagar Haveli & Daman & Diu,202626,302070771.6561514
2018,Q2,Meghalaya,67857,117004667.8418316
2018,Q2,Andaman & Nicobar Islands,11340,28338535.507953547
2018,Q2,Haryana,6150931,11320414442.116663
2018,Q2,Rajasthan,9973697,15559086175.75962
2018,Q2,Ladakh,15010,47334902.5377415
2018,Q2,Punjab,2581163,4684672212.007125
2018,Q2,Assam,1663873,2350585135.537811
2018,Q2,Jharkhand,3152080,4721575659.062912
2018,Q2,Odisha,8158144,8488310339.620239
2018,Q2,Bihar,8632378,13506131109.672922
2018,Q2,Kerala,2308165,3886923343.44263
2018,Q2,Karnataka,17116447,33515580081.29709
2018,Q2,Chandigarh,479084,961223261.74473
2018,Q2,Telangana,10764670,23017201517.652737
2018,Q2,Himachal Pradesh,687695,1183169301.3511178
2018,Q2,West Bengal,18082446,18629183470.204285
2018,Q2,Gujarat,7745733,12162684771.641388
2018,Q2,Sikkim,74578,143693085.52979562
2018,Q2,Nagaland,65599,153325577.88030174
2018,Q2,Mizoram,27051,83508405.55773437
2018,Q2,Chhattisgarh,2816156,4264170443.1617327
2018,Q2,Jammu & Kashmir,1796326,2651206236.5028934
2018,Q2,Goa,229575,478603825.35861486
2018,Q2,Arunachal Pradesh,82157,198970192.34204656
2018,Q2,Delhi,9373723,17446299902.205147
2018,Q2,Uttarakhand,1704122,2679755378.5510764
2018,Q1,Puducherry,104212,165825971.36983618
2018,Q1,Tamil Nadu,6726622,11261557697.516891
2018,Q1,Uttar Pradesh,12537805,13939970923.223106
2018,Q1,Madhya Pradesh,8025395,8681603403.446348
2018,Q1,Andhra Pradesh,9039585,11996276391.823706
2018,Q1,Tripura,148157,137978914.53062224
2018,Q1,Lakshadweep,778,1928611.1808777403
2018,Q1,Manipur,84069,128046173.93020926
2018,Q1,Maharashtra,16387034,21711613257.725674
2018,Q1,Dadra & Nagar Haveli & Daman & Diu,148549,175658384.10921687
2018,Q1,Meghalaya,49571,66250259.78990036
2018,Q1,Andaman & Nicobar Islands,6658,14631761.22198579
2018,Q1,Haryana,4480770,6793511514.660528
2018,Q1,Rajasthan,7591690,8926293130.726837
2018,Q1,Ladakh,6089,12532857.771114783
2018,Q1,Punjab,1870433,2780758224.854389
2018,Q1,Assam,1056881,1157804456.212469
2018,Q1,Jharkhand,2178921,2374186389.9194
2018,Q1,Odisha,5809821,4627632210.887628
2018,Q1,Bihar,5824302,6045758172.017314
2018,Q1,Kerala,1771380,2402674753.100502
2018,Q1,Karnataka,12016899,19217895314.012802
2018,Q1,Chandigarh,381895,613435420.8676233
2018,Q1,Telangana,8522766,13308204118.542435
2018,Q1,Himachal Pradesh,481918,628737806.3723404
2018,Q1,West Bengal,11710225,10625978552.140453
2018,Q1,Gujarat,5948775,7577982255.034092
2018,Q1,Sikkim,44078,64650938.94036834
2018,Q1,Nagaland,42845,78005891.08612517
2018,Q1,Mizoram,18561,45227219.975790836
2018,Q1,Chhattisgarh,1891514,2149155557.2367463
2018,Q1,Jammu & Kashmir,941568,1005371239.2561305
2018,Q1,Goa,160897,303856742.34308386
2018,Q1,Arunachal Pradesh,45497,92387336.00940911
2018,Q1,Delhi,7122754,11211503806.91996
2018,Q1,Uttarakhand,1246685,1508545358.5238864
2018,Q4,Puducherry,307964,625691665.4234949
2018,Q4,Tamil Nadu,22457444,43302073975.890976
2018,Q4,Uttar Pradesh,36100767,55096743575.91497
2018,Q4,Madhya Pradesh,21397555,33905608072.964783
2018,Q4,Andhra Pradesh,30759548,51473779406.840416
2018,Q4,Tripura,448059,624885599.4644469
2018,Q4,Lakshadweep,1642,4463213.698222831
2018,Q4,Manipur,236110,605683559.3060112
2018,Q4,Maharashtra,46090223,79518937047.82959
2018,Q4,Dadra & Nagar Haveli & Daman & Diu,404082,658750616.8008878
2018,Q4,Meghalaya,161132,337585679.00467324
2018,Q4,Andaman & Nicobar Islands,23758,90548336.07445517
2018,Q4,Haryana,12950183,25390876016.455025
2018,Q4,Rajasthan,20959723,37909087083.33885
2018,Q4,Ladakh,35211,135522842.49263746
2018,Q4,Punjab,4887137,10781982573.649624
2018,Q4,Assam,3734172,5888022859.01307
2018,Q4,Jharkhand,6284043,10241916641.12223
2018,Q4,Odisha,21142798,23429869571.55922
2018,Q4,Bihar,15732401,28397997168.57623
2018,Q4,Kerala,4310654,7747361236.812299
2018,Q4,Karnataka,44812071,73008386576.05942
2018,Q4,Chandigarh,905116,2032591591.779975
2018,Q4,Telangana,28921154,49509088448.04927
2018,Q4,Himachal Pradesh,1307883,2621298968.1392584
2018,Q4,West Bengal,36513548,40489619211.70402
2018,Q4,Gujarat,14733303,24830987102.78186
2018,Q4,Sikkim,154533,383141358.07825375
2018,Q4,Nagaland,139333,388013467.5456239
2018,Q4,Mizoram,55242,190426852.52952954
2018,Q4,Chhattisgarh,5365844,9416412664.971258
2018,Q4,Jammu & Kashmir,2721310,5664720265.697432
2018,Q4,Goa,514755,1153005078.9224057
2018,Q4,Arunachal Pradesh,176429,504040029.0917605
2018,Q4,Delhi,29187719,39722857618.706436
2018,Q4,Uttarakhand,3178761,5654272137.963844
