year,quarter,state,district,registeredusers,appopens
2018,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,25144,0
2018,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,43085,0
2018,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,4609,0
2018,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,42069,0
2018,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,69833,0
2023,Q3,Andhra Pradesh,East Godavari,3211557,83823834
2023,Q3,Andhra Pradesh,Srikakulam,1375950,44064462
2023,Q3,Andhra Pradesh,Visakhapatnam,4035323,116087299
2023,Q3,Andhra Pradesh,Prakasam,1868997,94303883
2023,Q3,Andhra Pradesh,Anantapur,2421293,152875757
2023,Q3,Andhra Pradesh,Kurnool,2295754,124493256
2023,Q3,Andhra Pradesh,Guntur,3137289,71855007
2023,Q3,Andhra Pradesh,Krishna,3177643,73280755
2023,Q3,Andhra Pradesh,Spsr Nellore,1887005,73583227
2023,Q3,Andhra Pradesh,Vizianagaram,1190571,41978556
2023,Q3,Andhra Pradesh,Ysr,1764648,78787151
2023,Q3,Andhra Pradesh,West Godavari,2146530,73274852
2023,Q3,Andhra Pradesh,Chittoor,2981337,129032458
2023,Q4,Andhra Pradesh,East Godavari,3329036,143550882
2023,Q4,Andhra Pradesh,Srikakulam,1430226,48122562
2023,Q4,Andhra Pradesh,Visakhapatnam,4180797,163404880
2023,Q4,Andhra Pradesh,Prakasam,1939979,69411660
2023,Q4,Andhra Pradesh,Anantapur,2512744,123617506
2023,Q4,Andhra Pradesh,Kurnool,2383042,86461750
2023,Q4,Andhra Pradesh,Guntur,3251121,132403935
2023,Q4,Andhra Pradesh,Krishna,3291814,121925706
2023,Q4,Andhra Pradesh,Spsr Nellore,1956706,78993397
2023,Q4,Andhra Pradesh,Vizianagaram,1236735,42889385
2023,Q4,Andhra Pradesh,Ysr,1829864,69721701
2023,Q4,Andhra Pradesh,West Godavari,2227243,86297777
2023,Q4,Andhra Pradesh,Chittoor,3089391,143201818
2023,Q1,Andhra Pradesh,East Godavari,2965296,98931582
2023,Q1,Andhra Pradesh,Srikakulam,1263204,48743038
2023,Q1,Andhra Pradesh,Visakhapatnam,3732544,107253885
2023,Q1,Andhra Pradesh,Prakasam,1719910,112502189
2023,Q1,Andhra Pradesh,Anantapur,2228505,177793392
2023,Q1,Andhra Pradesh,Kurnool,2114023,149581663
2023,Q1,Andhra Pradesh,Guntur,2900895,103514892
2023,Q1,Andhra Pradesh,Krishna,2941585,98727644
2023,Q1,Andhra Pradesh,Spsr Nellore,1740294,111993275
2023,Q1,Andhra Pradesh,Vizianagaram,1094782,55519223
2023,Q1,Andhra Pradesh,Ysr,1628595,109842928
2023,Q1,Andhra Pradesh,West Godavari,1980446,102965151
2023,Q1,Andhra Pradesh,Chittoor,2755784,164669558
2023,Q2,Andhra Pradesh,East Godavari,3082893,101375784
2023,Q2,Andhra Pradesh,Srikakulam,1317771,48040159
2023,Q2,Andhra Pradesh,Visakhapatnam,3877504,115516314
2023,Q2,Andhra Pradesh,Prakasam,1792637,104288559
2023,Q2,Andhra Pradesh,Anantapur,2323796,164437247
2023,Q2,Andhra Pradesh,Kurnool,2202517,142843895
2023,Q2,Andhra Pradesh,Guntur,3014655,97915941
2023,Q2,Andhra Pradesh,Krishna,3054956,99723659
2023,Q2,Andhra Pradesh,Spsr Nellore,1811781,113350865
2023,Q2,Andhra Pradesh,Vizianagaram,1141578,55405616
2023,Q2,Andhra Pradesh,Ysr,1694843,98586928
2023,Q2,Andhra Pradesh,West Godavari,2059880,116005083
2023,Q2,Andhra Pradesh,Chittoor,2865250,170462384
2021,Q3,Andhra Pradesh,East Godavari,2150622,103626560
2021,Q3,Andhra Pradesh,Srikakulam,902008,48622126
2021,Q3,Andhra Pradesh,Visakhapatnam,2707931,139540800
2021,Q3,Andhra Pradesh,Prakasam,1239147,91533813
2021,Q3,Andhra Pradesh,Anantapur,1606735,124985545
2021,Q3,Andhra Pradesh,Kurnool,1522196,101210508
2021,Q3,Andhra Pradesh,Guntur,2110878,106621413
2021,Q3,Andhra Pradesh,Krishna,2145423,104358295
2021,Q3,Andhra Pradesh,Spsr Nellore,1263550,90102349
2021,Q3,Andhra Pradesh,Vizianagaram,784444,46277311
2021,Q3,Andhra Pradesh,Ysr,1183377,86369956
2021,Q3,Andhra Pradesh,West Godavari,1436576,80244808
2021,Q3,Andhra Pradesh,Chittoor,2007011,135043395
2021,Q2,Andhra Pradesh,East Godavari,2006272,84705076
2021,Q2,Andhra Pradesh,Srikakulam,837958,43740255
2021,Q2,Andhra Pradesh,Visakhapatnam,2526830,114313154
2021,Q2,Andhra Pradesh,Prakasam,1151232,76850749
2021,Q2,Andhra Pradesh,Anantapur,1492738,104568606
2021,Q2,Andhra Pradesh,Kurnool,1415585,81894678
2021,Q2,Andhra Pradesh,Guntur,1968681,88248064
2021,Q2,Andhra Pradesh,Krishna,2002662,85771678
2021,Q2,Andhra Pradesh,Spsr Nellore,1176334,74049216
2021,Q2,Andhra Pradesh,Vizianagaram,729509,42684475
2021,Q2,Andhra Pradesh,Ysr,1103004,72255265
2021,Q2,Andhra Pradesh,West Godavari,1339377,65118788
2021,Q2,Andhra Pradesh,Chittoor,1870723,110505432
2021,Q1,Andhra Pradesh,East Godavari,1878769,91478749
2021,Q1,Andhra Pradesh,Srikakulam,782604,40590058
2021,Q1,Andhra Pradesh,Visakhapatnam,2368081,135908324
2021,Q1,Andhra Pradesh,Prakasam,1075936,56911479
2021,Q1,Andhra Pradesh,Anantapur,1394849,73375049
2021,Q1,Andhra Pradesh,Kurnool,1323411,65326230
2021,Q1,Andhra Pradesh,Guntur,1843237,92731167
2021,Q1,Andhra Pradesh,Krishna,1876458,92941553
2021,Q1,Andhra Pradesh,Spsr Nellore,1100541,60691988
2021,Q1,Andhra Pradesh,Vizianagaram,681621,37752539
2021,Q1,Andhra Pradesh,Ysr,1032689,53525815
2021,Q1,Andhra Pradesh,West Godavari,1254117,57392671
2021,Q1,Andhra Pradesh,Chittoor,1751420,99083825
2021,Q4,Andhra Pradesh,East Godavari,2294347,142536856
2021,Q4,Andhra Pradesh,Srikakulam,965335,61654215
2021,Q4,Andhra Pradesh,Visakhapatnam,2888774,188757640
2021,Q4,Andhra Pradesh,Prakasam,1325728,86410317
2021,Q4,Andhra Pradesh,Anantapur,1719437,120768682
2021,Q4,Andhra Pradesh,Kurnool,1628242,97379271
2021,Q4,Andhra Pradesh,Guntur,2252443,130920743
2021,Q4,Andhra Pradesh,Krishna,2288148,134436469
2021,Q4,Andhra Pradesh,Spsr Nellore,1349290,90814672
2021,Q4,Andhra Pradesh,Vizianagaram,839606,56101822
2021,Q4,Andhra Pradesh,Ysr,1262963,83534122
2021,Q4,Andhra Pradesh,West Godavari,1532898,100007280
2021,Q4,Andhra Pradesh,Chittoor,2141818,154395512
2022,Q2,Andhra Pradesh,East Godavari,2564165,93383888
2022,Q2,Andhra Pradesh,Srikakulam,1086164,51087942
2022,Q2,Andhra Pradesh,Visakhapatnam,3226029,93552701
2022,Q2,Andhra Pradesh,Prakasam,1487589,108172758
2022,Q2,Andhra Pradesh,Anantapur,1928213,181499094
2022,Q2,Andhra Pradesh,Kurnool,1825280,136447455
2022,Q2,Andhra Pradesh,Guntur,2514794,91997209
2022,Q2,Andhra Pradesh,Krishna,2552107,95341487
2022,Q2,Andhra Pradesh,Spsr Nellore,1509927,108755384
2022,Q2,Andhra Pradesh,Vizianagaram,943242,50230853
2022,Q2,Andhra Pradesh,Ysr,1412848,106157470
2022,Q2,Andhra Pradesh,West Godavari,1714357,103338893
2022,Q2,Andhra Pradesh,Chittoor,2392549,158771722
2022,Q1,Andhra Pradesh,East Godavari,2432305,87134562
2022,Q1,Andhra Pradesh,Srikakulam,1027283,46691467
2022,Q1,Andhra Pradesh,Visakhapatnam,3061324,88803090
2022,Q1,Andhra Pradesh,Prakasam,1408929,104851997
2022,Q1,Andhra Pradesh,Anantapur,1827094,155792533
2022,Q1,Andhra Pradesh,Kurnool,1729513,119653214
2022,Q1,Andhra Pradesh,Guntur,2387051,88844052
2022,Q1,Andhra Pradesh,Krishna,2423373,85871644
2022,Q1,Andhra Pradesh,Spsr Nellore,1431664,101671767
2022,Q1,Andhra Pradesh,Vizianagaram,892889,44804002
2022,Q1,Andhra Pradesh,Ysr,1339782,98878499
2022,Q1,Andhra Pradesh,West Godavari,1626039,87642475
2022,Q1,Andhra Pradesh,Chittoor,2270705,144146671
2022,Q3,Andhra Pradesh,East Godavari,2702234,85780890
2022,Q3,Andhra Pradesh,Srikakulam,1147016,46323107
2022,Q3,Andhra Pradesh,Visakhapatnam,3397514,87888969
2022,Q3,Andhra Pradesh,Prakasam,1567520,114185009
2022,Q3,Andhra Pradesh,Anantapur,2030824,181038520
2022,Q3,Andhra Pradesh,Kurnool,1924127,143715547
2022,Q3,Andhra Pradesh,Guntur,2647100,91146114
2022,Q3,Andhra Pradesh,Krishna,2685215,86220959
2022,Q3,Andhra Pradesh,Spsr Nellore,1588875,105928407
2022,Q3,Andhra Pradesh,Vizianagaram,995141,46767889
2022,Q3,Andhra Pradesh,Ysr,1487140,107976611
2022,Q3,Andhra Pradesh,West Godavari,1805967,97509407
2022,Q3,Andhra Pradesh,Chittoor,2517657,162524274
2022,Q4,Andhra Pradesh,East Godavari,2835087,173720880
2022,Q4,Andhra Pradesh,Srikakulam,1204785,72666058
2022,Q4,Andhra Pradesh,Visakhapatnam,3566854,208604256
2022,Q4,Andhra Pradesh,Prakasam,1642503,94432083
2022,Q4,Andhra Pradesh,Anantapur,2128066,136685634
2022,Q4,Andhra Pradesh,Kurnool,2018290,105333688
2022,Q4,Andhra Pradesh,Guntur,2774365,144773169
2022,Q4,Andhra Pradesh,Krishna,2813645,156902257
2022,Q4,Andhra Pradesh,Spsr Nellore,1663684,103101986
2022,Q4,Andhra Pradesh,Vizianagaram,1044490,64406405
2022,Q4,Andhra Pradesh,Ysr,1556901,93975668
2022,Q4,Andhra Pradesh,West Godavari,1893310,129116752
2022,Q4,Andhra Pradesh,Chittoor,2636036,189655966
2024,Q2,Andhra Pradesh,East Godavari,3597667,70529565
2024,Q2,Andhra Pradesh,Srikakulam,1551988,27503934
2024,Q2,Andhra Pradesh,Visakhapatnam,4515738,221069497
2024,Q2,Andhra Pradesh,Prakasam,2099814,61269760
2024,Q2,Andhra Pradesh,Anantapur,2720387,120912449
2024,Q2,Andhra Pradesh,Kurnool,2580812,93496809
2024,Q2,Andhra Pradesh,Guntur,3508719,56640987
2024,Q2,Andhra Pradesh,Krishna,3552494,52309743
2024,Q2,Andhra Pradesh,Spsr Nellore,2114324,69447820
2024,Q2,Andhra Pradesh,Vizianagaram,1340999,48299033
2024,Q2,Andhra Pradesh,Ysr,1976516,59839679
2024,Q2,Andhra Pradesh,West Godavari,2409237,45912661
2024,Q2,Andhra Pradesh,Chittoor,3335024,134049145
2024,Q3,Andhra Pradesh,East Godavari,1167720,59935362
2024,Q3,Andhra Pradesh,Srikakulam,971036,17599044
2024,Q3,Andhra Pradesh,Visakhapatnam,2487971,32301176
2024,Q3,Andhra Pradesh,Sri Potti Sriramulu Nellore,1446214,86081128
2024,Q3,Andhra Pradesh,Kurnool,1209238,116758872
2024,Q3,Andhra Pradesh,Guntur,1695537,23423512
2024,Q3,Andhra Pradesh,Krishna,800410,23684301
2024,Q3,Andhra Pradesh,Annamayya,920716,87262138
2024,Q3,Andhra Pradesh,Ananthapuramu,1320379,174845086
2024,Q3,Andhra Pradesh,Vizianagaram,897899,32261276
2024,Q3,Andhra Pradesh,Tirupati,1870882,40985457
2024,Q3,Andhra Pradesh,Alluri Sitharama Raju,292488,178406258
2024,Q3,Andhra Pradesh,Nandyal,900737,72969773
2024,Q3,Andhra Pradesh,Sri Sathyasai,883584,98352753
2024,Q3,Andhra Pradesh,Palnadu,963840,76909163
2024,Q3,Andhra Pradesh,Prakasam,1166571,98216415
2024,Q3,Andhra Pradesh,Parvathipuram Manyam,301205,30111342
2024,Q3,Andhra Pradesh,Dr Br Ambedkar Konaseema,788204,48563272
2024,Q3,Andhra Pradesh,Bapatla,703301,39373168
2024,Q3,Andhra Pradesh,Ntr,1953695,47433380
2024,Q3,Andhra Pradesh,Kakinada,1293864,26508076
2024,Q3,Andhra Pradesh,Anakapalli,860834,29977574
2024,Q3,Andhra Pradesh,Ysr,1209820,71588398
2024,Q3,Andhra Pradesh,West Godavari,1017107,18906686
2024,Q3,Andhra Pradesh,Eluru,1066558,69927623
2024,Q3,Andhra Pradesh,Chittoor,955493,58045203
2024,Q4,Andhra Pradesh,East Godavari,1202680,70992699
2024,Q4,Andhra Pradesh,Srikakulam,1000848,50503455
2024,Q4,Andhra Pradesh,Visakhapatnam,2566650,135700425
2024,Q4,Andhra Pradesh,Sri Potti Sriramulu Nellore,1485904,95296811
2024,Q4,Andhra Pradesh,Kurnool,1243710,69757232
2024,Q4,Andhra Pradesh,Guntur,1749346,93254969
2024,Q4,Andhra Pradesh,Krishna,821763,43757281
2024,Q4,Andhra Pradesh,Annamayya,945246,67118152
2024,Q4,Andhra Pradesh,Ananthapuramu,1358486,105608573
2024,Q4,Andhra Pradesh,Vizianagaram,922107,53108897
2024,Q4,Andhra Pradesh,Tirupati,1927263,120835456
2024,Q4,Andhra Pradesh,Alluri Sitharama Raju,302981,32628930
2024,Q4,Andhra Pradesh,Nandyal,924312,52595448
2024,Q4,Andhra Pradesh,Sri Sathyasai,905055,105894571
2024,Q4,Andhra Pradesh,Palnadu,988882,59206517
2024,Q4,Andhra Pradesh,Prakasam,1199895,69401816
2024,Q4,Andhra Pradesh,Parvathipuram Manyam,308844,15107951
2024,Q4,Andhra Pradesh,Dr Br Ambedkar Konaseema,809552,37840561
2024,Q4,Andhra Pradesh,Bapatla,721054,42884719
2024,Q4,Andhra Pradesh,Ntr,2010922,127291705
2024,Q4,Andhra Pradesh,Kakinada,1333623,72916150
2024,Q4,Andhra Pradesh,Anakapalli,883659,74150140
2024,Q4,Andhra Pradesh,Ysr,1242179,77109426
2024,Q4,Andhra Pradesh,West Godavari,1048900,63906091
2024,Q4,Andhra Pradesh,Eluru,1099358,61712408
2024,Q4,Andhra Pradesh,Chittoor,981212,67779596
2024,Q1,Andhra Pradesh,East Godavari,3465605,70700482
2024,Q1,Andhra Pradesh,Srikakulam,1492803,25384857
2024,Q1,Andhra Pradesh,Visakhapatnam,4349723,183432261
2024,Q1,Andhra Pradesh,Prakasam,2022873,57134465
2024,Q1,Andhra Pradesh,Anantapur,2619335,121235223
2024,Q1,Andhra Pradesh,Kurnool,2484451,115346032
2024,Q1,Andhra Pradesh,Guntur,3382454,82606973
2024,Q1,Andhra Pradesh,Krishna,3423998,59203320
2024,Q1,Andhra Pradesh,Spsr Nellore,2037823,73245409
2024,Q1,Andhra Pradesh,Vizianagaram,1289838,45744793
2024,Q1,Andhra Pradesh,Ysr,1905157,75306755
2024,Q1,Andhra Pradesh,West Godavari,2319971,59978637
2024,Q1,Andhra Pradesh,Chittoor,3214678,110865896
2020,Q4,Andhra Pradesh,East Godavari,1746280,82605352
2020,Q4,Andhra Pradesh,Srikakulam,726761,36770992
2020,Q4,Andhra Pradesh,Visakhapatnam,2209658,124730170
2020,Q4,Andhra Pradesh,Prakasam,999462,52839846
2020,Q4,Andhra Pradesh,Anantapur,1295872,69562398
2020,Q4,Andhra Pradesh,Kurnool,1230466,60615045
2020,Q4,Andhra Pradesh,Guntur,1712940,81291172
2020,Q4,Andhra Pradesh,Krishna,1744028,81787771
2020,Q4,Andhra Pradesh,Spsr Nellore,1022944,54765443
2020,Q4,Andhra Pradesh,Vizianagaram,634462,35110885
2020,Q4,Andhra Pradesh,Ysr,959182,49596303
2020,Q4,Andhra Pradesh,West Godavari,1163179,51170162
2020,Q4,Andhra Pradesh,Chittoor,1631331,88232999
2020,Q3,Andhra Pradesh,East Godavari,1601940,64292857
2020,Q3,Andhra Pradesh,Srikakulam,667858,31794753
2020,Q3,Andhra Pradesh,Visakhapatnam,2058346,102589371
2020,Q3,Andhra Pradesh,Prakasam,915240,44970519
2020,Q3,Andhra Pradesh,Anantapur,1186851,55714787
2020,Q3,Andhra Pradesh,Kurnool,1132240,49164718
2020,Q3,Andhra Pradesh,Guntur,1567595,62427501
2020,Q3,Andhra Pradesh,Krishna,1599289,61028114
2020,Q3,Andhra Pradesh,Spsr Nellore,937176,43951448
2020,Q3,Andhra Pradesh,Vizianagaram,587784,31199437
2020,Q3,Andhra Pradesh,Ysr,877909,41578067
2020,Q3,Andhra Pradesh,West Godavari,1053674,38126238
2020,Q3,Andhra Pradesh,Chittoor,1506503,69462572
2020,Q1,Andhra Pradesh,East Godavari,1329664,46142746
2020,Q1,Andhra Pradesh,Srikakulam,552007,20975989
2020,Q1,Andhra Pradesh,Visakhapatnam,1763581,77558624
2020,Q1,Andhra Pradesh,Prakasam,748655,26870693
2020,Q1,Andhra Pradesh,Anantapur,971850,36900103
2020,Q1,Andhra Pradesh,Kurnool,936293,34198350
2020,Q1,Andhra Pradesh,Guntur,1289678,45282758
2020,Q1,Andhra Pradesh,Krishna,1331602,46079408
2020,Q1,Andhra Pradesh,Spsr Nellore,775440,28879364
2020,Q1,Andhra Pradesh,Vizianagaram,490683,21562104
2020,Q1,Andhra Pradesh,Ysr,717865,26166193
2020,Q1,Andhra Pradesh,West Godavari,843835,24542868
2020,Q1,Andhra Pradesh,Chittoor,1270907,51354573
2020,Q2,Andhra Pradesh,East Godavari,1459116,45884498
2020,Q2,Andhra Pradesh,Srikakulam,608002,23808009
2020,Q2,Andhra Pradesh,Visakhapatnam,1904719,69684456
2020,Q2,Andhra Pradesh,Prakasam,830709,32255276
2020,Q2,Andhra Pradesh,Anantapur,1076953,39704703
2020,Q2,Andhra Pradesh,Kurnool,1035093,36268390
2020,Q2,Andhra Pradesh,Guntur,1426271,44267596
2020,Q2,Andhra Pradesh,Krishna,1459041,41234166
2020,Q2,Andhra Pradesh,Spsr Nellore,854459,30816403
2020,Q2,Andhra Pradesh,Vizianagaram,537798,24370380
2020,Q2,Andhra Pradesh,Ysr,796769,29644037
2020,Q2,Andhra Pradesh,West Godavari,944829,26583613
2020,Q2,Andhra Pradesh,Chittoor,1385916,49820171
2019,Q3,Andhra Pradesh,East Godavari,1057167,28275322
2019,Q3,Andhra Pradesh,Srikakulam,437939,11813195
2019,Q3,Andhra Pradesh,Visakhapatnam,1460464,54836001
2019,Q3,Andhra Pradesh,Prakasam,598568,16267041
2019,Q3,Andhra Pradesh,Anantapur,773656,22845084
2019,Q3,Andhra Pradesh,Kurnool,755024,22827473
2019,Q3,Andhra Pradesh,Guntur,1026418,28477132
2019,Q3,Andhra Pradesh,Krishna,1066546,30077671
2019,Q3,Andhra Pradesh,Spsr Nellore,619592,17768733
2019,Q3,Andhra Pradesh,Vizianagaram,394375,13065845
2019,Q3,Andhra Pradesh,Ysr,574109,15833900
2019,Q3,Andhra Pradesh,West Godavari,662102,14227407
2019,Q3,Andhra Pradesh,Chittoor,1032733,34638738
2019,Q2,Andhra Pradesh,East Godavari,945181,7156762
2019,Q2,Andhra Pradesh,Srikakulam,392764,3230330
2019,Q2,Andhra Pradesh,Visakhapatnam,1318740,13681907
2019,Q2,Andhra Pradesh,Prakasam,539462,4488365
2019,Q2,Andhra Pradesh,Anantapur,695114,6056591
2019,Q2,Andhra Pradesh,Kurnool,680118,6240480
2019,Q2,Andhra Pradesh,Guntur,915256,7268875
2019,Q2,Andhra Pradesh,Krishna,952300,7822632
2019,Q2,Andhra Pradesh,Spsr Nellore,558303,4774473
2019,Q2,Andhra Pradesh,Vizianagaram,355058,3541678
2019,Q2,Andhra Pradesh,Ysr,519031,4345848
2019,Q2,Andhra Pradesh,West Godavari,592185,3853094
2019,Q2,Andhra Pradesh,Chittoor,925491,8914216
2019,Q1,Andhra Pradesh,East Godavari,839277,0
2019,Q1,Andhra Pradesh,Srikakulam,345775,0
2019,Q1,Andhra Pradesh,Visakhapatnam,1174517,0
2019,Q1,Andhra Pradesh,Prakasam,474260,0
2019,Q1,Andhra Pradesh,Anantapur,612162,0
2019,Q1,Andhra Pradesh,Kurnool,599422,0
2019,Q1,Andhra Pradesh,Guntur,802394,0
2019,Q1,Andhra Pradesh,Krishna,833694,0
2019,Q1,Andhra Pradesh,Spsr Nellore,491908,0
2019,Q1,Andhra Pradesh,Vizianagaram,313334,0
2019,Q1,Andhra Pradesh,Ysr,460590,0
2019,Q1,Andhra Pradesh,West Godavari,523372,0
2019,Q1,Andhra Pradesh,Chittoor,812314,0
2019,Q4,Andhra Pradesh,East Godavari,1195228,38299189
2019,Q4,Andhra Pradesh,Srikakulam,496266,16353822
2019,Q4,Andhra Pradesh,Visakhapatnam,1620235,70749983
2019,Q4,Andhra Pradesh,Prakasam,673522,21639748
2019,Q4,Andhra Pradesh,Anantapur,873033,30278539
2019,Q4,Andhra Pradesh,Kurnool,846885,29676997
2019,Q4,Andhra Pradesh,Guntur,1158708,37846179
2019,Q4,Andhra Pradesh,Krishna,1199971,39407473
2019,Q4,Andhra Pradesh,Spsr Nellore,697154,23608360
2019,Q4,Andhra Pradesh,Vizianagaram,443810,17515311
2019,Q4,Andhra Pradesh,Ysr,646642,21543798
2019,Q4,Andhra Pradesh,West Godavari,750078,19393528
2019,Q4,Andhra Pradesh,Chittoor,1156351,44888591
2018,Q3,Andhra Pradesh,East Godavari,558982,0
2018,Q3,Andhra Pradesh,Srikakulam,228456,0
2018,Q3,Andhra Pradesh,Visakhapatnam,769096,0
2018,Q3,Andhra Pradesh,Prakasam,314899,0
2018,Q3,Andhra Pradesh,Anantapur,405855,0
2018,Q3,Andhra Pradesh,Kurnool,394311,0
2018,Q3,Andhra Pradesh,Guntur,518931,0
2018,Q3,Andhra Pradesh,Krishna,537086,0
2018,Q3,Andhra Pradesh,Spsr Nellore,322446,0
2018,Q3,Andhra Pradesh,Vizianagaram,203655,0
2018,Q3,Andhra Pradesh,Ysr,308391,0
2018,Q3,Andhra Pradesh,West Godavari,349782,0
2018,Q3,Andhra Pradesh,Chittoor,515727,0
2018,Q1,Andhra Pradesh,East Godavari,350356,0
2018,Q1,Andhra Pradesh,Srikakulam,143839,0
2018,Q1,Andhra Pradesh,Visakhapatnam,497187,0
2018,Q1,Andhra Pradesh,Prakasam,189949,0
2018,Q1,Andhra Pradesh,Anantapur,241192,0
2018,Q1,Andhra Pradesh,Kurnool,240133,0
2018,Q1,Andhra Pradesh,Guntur,317065,0
2018,Q1,Andhra Pradesh,Krishna,323673,0
2018,Q1,Andhra Pradesh,Spsr Nellore,194475,0
2018,Q1,Andhra Pradesh,Vizianagaram,128905,0
2018,Q1,Andhra Pradesh,Ysr,186800,0
2018,Q1,Andhra Pradesh,West Godavari,213335,0
2018,Q1,Andhra Pradesh,Chittoor,309541,0
2018,Q4,Andhra Pradesh,East Godavari,694455,0
2018,Q4,Andhra Pradesh,Srikakulam,284874,0
2018,Q4,Andhra Pradesh,Visakhapatnam,978288,0
2018,Q4,Andhra Pradesh,Prakasam,394962,0
2018,Q4,Andhra Pradesh,Anantapur,510892,0
2018,Q4,Andhra Pradesh,Kurnool,498582,0
2018,Q4,Andhra Pradesh,Guntur,659552,0
2018,Q4,Andhra Pradesh,Krishna,682479,0
2018,Q4,Andhra Pradesh,Spsr Nellore,407495,0
2018,Q4,Andhra Pradesh,Vizianagaram,257824,0
2018,Q4,Andhra Pradesh,Ysr,387058,0
2018,Q4,Andhra Pradesh,West Godavari,435668,0
2018,Q4,Andhra Pradesh,Chittoor,665280,0
2018,Q2,Andhra Pradesh,East Godavari,454398,0
2018,Q2,Andhra Pradesh,Srikakulam,186913,0
2018,Q2,Andhra Pradesh,Visakhapatnam,636052,0
2018,Q2,Andhra Pradesh,Prakasam,253458,0
2018,Q2,Andhra Pradesh,Anantapur,326383,0
2018,Q2,Andhra Pradesh,Kurnool,319313,0
2018,Q2,Andhra Pradesh,Guntur,420326,0
2018,Q2,Andhra Pradesh,Krishna,431965,0
2018,Q2,Andhra Pradesh,Spsr Nellore,261049,0
2018,Q2,Andhra Pradesh,Vizianagaram,167327,0
2018,Q2,Andhra Pradesh,Ysr,248657,0
2018,Q2,Andhra Pradesh,West Godavari,282393,0
2018,Q2,Andhra Pradesh,Chittoor,414306,0
2024,Q2,Andaman & Nicobar Islands,North And Middle Andaman,16183,6159746
2024,Q2,Andaman & Nicobar Islands,South Andaman,93421,6749599
2024,Q2,Andaman & Nicobar Islands,Nicobars,3083,3967538
2024,Q4,Andaman & Nicobar Islands,North And Middle Andaman,22547,2194985
2024,Q4,Andaman & Nicobar Islands,South Andaman,148543,15101583
2024,Q4,Andaman & Nicobar Islands,Nicobar,7698,1395115
2024,Q3,Andaman & Nicobar Islands,North And Middle Andaman,21728,9789799
2024,Q3,Andaman & Nicobar Islands,South Andaman,143250,6545536
2024,Q3,Andaman & Nicobar Islands,Nicobar,7495,3219511
2024,Q1,Andaman & Nicobar Islands,North And Middle Andaman,15539,9022450
2024,Q1,Andaman & Nicobar Islands,South Andaman,89907,12147903
2024,Q1,Andaman & Nicobar Islands,Nicobars,2965,7368398
2021,Q1,Andaman & Nicobar Islands,North And Middle Andaman,7833,121680
2021,Q1,Andaman & Nicobar Islands,South Andaman,48352,837589
2021,Q1,Andaman & Nicobar Islands,Nicobars,1573,45067
2021,Q3,Andaman & Nicobar Islands,North And Middle Andaman,9263,759314
2021,Q3,Andaman & Nicobar Islands,South Andaman,55873,1771107
2021,Q3,Andaman & Nicobar Islands,Nicobars,1846,591204
2021,Q4,Andaman & Nicobar Islands,North And Middle Andaman,10002,171921
2021,Q4,Andaman & Nicobar Islands,South Andaman,59807,1863037
2021,Q4,Andaman & Nicobar Islands,Nicobars,1971,77952
2021,Q2,Andaman & Nicobar Islands,North And Middle Andaman,8493,596182
2021,Q2,Andaman & Nicobar Islands,South Andaman,51903,1270226
2021,Q2,Andaman & Nicobar Islands,Nicobars,1699,381815
2018,Q1,Andaman & Nicobar Islands,North And Middle Andaman,632,0
2018,Q1,Andaman & Nicobar Islands,South Andaman,5846,0
2018,Q1,Andaman & Nicobar Islands,Nicobars,262,0
2018,Q4,Andaman & Nicobar Islands,North And Middle Andaman,1553,0
2018,Q4,Andaman & Nicobar Islands,South Andaman,13133,0
2018,Q4,Andaman & Nicobar Islands,Nicobars,536,0
2018,Q2,Andaman & Nicobar Islands,North And Middle Andaman,911,0
2018,Q2,Andaman & Nicobar Islands,South Andaman,8143,0
2018,Q2,Andaman & Nicobar Islands,Nicobars,351,0
2018,Q3,Andaman & Nicobar Islands,North And Middle Andaman,1208,0
2018,Q3,Andaman & Nicobar Islands,South Andaman,10474,0
2018,Q3,Andaman & Nicobar Islands,Nicobars,467,0
2019,Q4,Andaman & Nicobar Islands,North And Middle Andaman,2955,26253
2019,Q4,Andaman & Nicobar Islands,South Andaman,22202,139646
2019,Q4,Andaman & Nicobar Islands,Nicobars,803,11113
2019,Q3,Andaman & Nicobar Islands,North And Middle Andaman,2662,22064
2019,Q3,Andaman & Nicobar Islands,South Andaman,20518,138190
2019,Q3,Andaman & Nicobar Islands,Nicobars,751,10853
2019,Q2,Andaman & Nicobar Islands,North And Middle Andaman,2417,6118
2019,Q2,Andaman & Nicobar Islands,South Andaman,18621,43569
2019,Q2,Andaman & Nicobar Islands,Nicobars,693,2953
2019,Q1,Andaman & Nicobar Islands,North And Middle Andaman,2013,0
2019,Q1,Andaman & Nicobar Islands,South Andaman,15961,0
2019,Q1,Andaman & Nicobar Islands,Nicobars,622,0
2020,Q1,Andaman & Nicobar Islands,North And Middle Andaman,3315,30444
2020,Q1,Andaman & Nicobar Islands,South Andaman,24174,151529
