year,quarter,state,district,count,amount
2021,Q3,Gujarat,Vadodara,1071,1010170.0
2021,Q3,Gujarat,Bharuch,751,676899.0
2021,Q3,Gujarat,Kachchh,719,583735.0
2021,Q3,Gujarat,Valsad,648,601347.0
2021,Q3,Gujarat,Gandhinagar,586,553002.0
2021,Q3,Gujarat,Banas Kantha,567,390139.0
2021,Q3,Gujarat,Rajkot,515,389381.0
2021,Q3,Gujarat,Mahesana,419,348892.0
2023,Q2,Gujarat,Ahmadabad,9078,11920370.0
2023,Q2,Gujarat,Surat,6993,8153676.0
2023,Q2,Gujarat,Vadodara,2055,3482569.0
2023,Q2,Gujarat,Rajkot,1718,2477120.0
2023,Q2,Gujarat,Gandhinagar,1496,2467953.0
2023,Q2,Gujarat,Valsad,1427,2277522.0
2023,Q2,Gujarat,Kachchh,1366,1915160.0
2023,Q2,Gujarat,Bharuch,1114,1801068.0
2023,Q2,Gujarat,Bhavnagar,767,873266.0
2023,Q2,Gujarat,Banas Kantha,690,1193324.0
2023,Q3,Gujarat,Ahmadabad,13645,16204152.0
2023,Q3,Gujarat,Surat,13306,13249715.0
2023,Q3,Gujarat,Vadodara,2630,3955251.0
2023,Q3,Gujarat,Rajkot,2289,3157047.0
2023,Q3,Gujarat,Gandhinagar,2270,3606515.0
2023,Q3,Gujarat,Kachchh,2111,2799676.0
2023,Q3,Gujarat,Valsad,1912,2584154.0
2023,Q3,Gujarat,Bharuch,1777,2345201.0
2023,Q3,Gujarat,Bhavnagar,1099,1299978.0
2023,Q3,Gujarat,Banas Kantha,940,1540747.0
2023,Q4,Gujarat,Ahmadabad,10344,16047139.0
2023,Q4,Gujarat,Surat,8196,11477882.0
2023,Q4,Gujarat,Vadodara,2756,4865088.0
2023,Q4,Gujarat,Rajkot,2109,3364383.0
2023,Q4,Gujarat,Valsad,2030,3301560.0
2023,Q4,Gujarat,Kachchh,1972,2767311.0
2023,Q4,Gujarat,Gandhinagar,1952,3618581.0
2023,Q4,Gujarat,Bharuch,1750,2901972.0
2023,Q4,Gujarat,Bhavnagar,971,1371224.0
2023,Q4,Gujarat,Banas Kantha,955,1817338.0
2023,Q1,Gujarat,Ahmadabad,8530,11389837.0
2023,Q1,Gujarat,Surat,8426,9641022.0
2023,Q1,Gujarat,Vadodara,1954,3124485.0
2023,Q1,Gujarat,Rajkot,1601,2385641.0
2023,Q1,Gujarat,Valsad,1434,2301774.0
2023,Q1,Gujarat,Kachchh,1315,1898195.0
2023,Q1,Gujarat,Gandhinagar,1288,2310699.0
2023,Q1,Gujarat,Bharuch,1216,1826288.0
2023,Q1,Gujarat,Bhavnagar,657,955529.0
2023,Q1,Gujarat,Mahesana,622,1242341.0
2024,Q3,Chhattisgarh,Raipur,3867,6026487.0
2024,Q3,Chhattisgarh,Durg,2213,3720914.0
2024,Q3,Chhattisgarh,Bilaspur,1531,2522496.0
2024,Q3,Chhattisgarh,Korba,1115,1812021.0
2024,Q3,Chhattisgarh,Raigarh,1096,1514472.0
2024,Q3,Chhattisgarh,Bastar,634,1101607.0
2024,Q3,Chhattisgarh,Janjgir Champa,519,839363.0
2024,Q3,Chhattisgarh,Rajnandgaon,441,769805.0
2024,Q3,Chhattisgarh,Surguja,425,820022.0
2024,Q3,Chhattisgarh,Balodabazar Bhatapara,406,639999.0
2024,Q1,Chhattisgarh,Raipur,4431,6662939.0
2024,Q1,Chhattisgarh,Durg,2798,4503702.0
2024,Q1,Chhattisgarh,Bilaspur,1885,2705056.0
2024,Q1,Chhattisgarh,Korba,1264,2024895.0
2024,Q1,Chhattisgarh,Raigarh,1243,1713513.0
2024,Q1,Chhattisgarh,Janjgir Champa,847,1175253.0
2024,Q1,Chhattisgarh,Rajnandgaon,796,1161349.0
2024,Q1,Chhattisgarh,Bastar,652,1182790.0
2024,Q1,Chhattisgarh,Surguja,591,1143999.0
2024,Q1,Chhattisgarh,Baloda Bazar,579,789583.0
2024,Q2,Chhattisgarh,Raipur,3646,6000577.0
2024,Q2,Chhattisgarh,Durg,2258,3780232.0
2024,Q2,Chhattisgarh,Bilaspur,1489,2337487.0
2024,Q2,Chhattisgarh,Korba,1003,1593038.0
2024,Q2,Chhattisgarh,Raigarh,979,1397659.0
2024,Q2,Chhattisgarh,Janjgir Champa,682,1118473.0
2024,Q2,Chhattisgarh,Rajnandgaon,598,1029575.0
2024,Q2,Chhattisgarh,Bastar,569,870413.0
2024,Q2,Chhattisgarh,Surguja,465,1002603.0
2024,Q2,Chhattisgarh,Baloda Bazar,464,729308.0
2024,Q4,Chhattisgarh,Raipur,5081,8313161.0
2024,Q4,Chhattisgarh,Durg,3059,5223646.0
2024,Q4,Chhattisgarh,Bilaspur,2244,3412964.0
2024,Q4,Chhattisgarh,Korba,1736,2793511.0
2024,Q4,Chhattisgarh,Raigarh,1377,1983492.0
2024,Q4,Chhattisgarh,Bastar,769,1263838.0
2024,Q4,Chhattisgarh,Janjgir Champa,763,1264517.0
2024,Q4,Chhattisgarh,Surguja,608,1284497.0
2024,Q4,Chhattisgarh,Balodabazar Bhatapara,566,751821.0
2024,Q4,Chhattisgarh,Rajnandgaon,540,929044.0
2023,Q3,Chhattisgarh,Raipur,3101,4008990.0
2023,Q3,Chhattisgarh,Durg,1796,2723875.0
2023,Q3,Chhattisgarh,Bilaspur,1162,1711627.0
2023,Q3,Chhattisgarh,Raigarh,837,1101843.0
2023,Q3,Chhattisgarh,Korba,680,1012743.0
2023,Q3,Chhattisgarh,Janjgir Champa,456,643042.0
2023,Q3,Chhattisgarh,Rajnandgaon,388,655634.0
2023,Q3,Chhattisgarh,Bastar,360,557854.0
2023,Q3,Chhattisgarh,Surguja,332,550485.0
2023,Q3,Chhattisgarh,Baloda Bazar,287,481609.0
2023,Q1,Chhattisgarh,Raipur,2822,3781934.0
2023,Q1,Chhattisgarh,Durg,1618,2496654.0
2023,Q1,Chhattisgarh,Bilaspur,1173,1738639.0
2023,Q1,Chhattisgarh,Korba,647,969540.0
2023,Q1,Chhattisgarh,Raigarh,581,993311.0
2023,Q1,Chhattisgarh,Janjgir Champa,418,662015.0
2023,Q1,Chhattisgarh,Rajnandgaon,307,513794.0
2023,Q1,Chhattisgarh,Bastar,276,517691.0
2023,Q1,Chhattisgarh,Surguja,272,444122.0
2023,Q1,Chhattisgarh,Baloda Bazar,261,481517.0
2023,Q2,Chhattisgarh,Raipur,2650,3689547.0
2023,Q2,Chhattisgarh,Durg,1620,2446797.0
2023,Q2,Chhattisgarh,Bilaspur,1081,1517472.0
2023,Q2,Chhattisgarh,Raigarh,651,1038992.0
2023,Q2,Chhattisgarh,Korba,590,918450.0
2023,Q2,Chhattisgarh,Janjgir Champa,440,772564.0
2023,Q2,Chhattisgarh,Bastar,410,559981.0
2023,Q2,Chhattisgarh,Rajnandgaon,341,552029.0
2023,Q2,Chhattisgarh,Surguja,292,761839.0
2023,Q2,Chhattisgarh,Mahasamund,231,456206.0
2023,Q4,Chhattisgarh,Raipur,4216,6830052.0
2023,Q4,Chhattisgarh,Durg,2391,4187335.0
2023,Q4,Chhattisgarh,Bilaspur,1688,2767222.0
2023,Q4,Chhattisgarh,Korba,1325,2428339.0
2023,Q4,Chhattisgarh,Raigarh,1001,1543078.0
2023,Q4,Chhattisgarh,Janjgir Champa,704,1097171.0
2023,Q4,Chhattisgarh,Bastar,612,970907.0
2023,Q4,Chhattisgarh,Rajnandgaon,604,985105.0
2023,Q4,Chhattisgarh,Surguja,544,1045385.0
2023,Q4,Chhattisgarh,Baloda Bazar,415,670178.0
2021,Q4,Chhattisgarh,Raipur,1504,1759887.0
2021,Q4,Chhattisgarh,Durg,857,1120413.0
2021,Q4,Chhattisgarh,Bilaspur,510,802349.0
2021,Q4,Chhattisgarh,Korba,389,532770.0
2021,Q4,Chhattisgarh,Janjgir Champa,266,334273.0
2021,Q4,Chhattisgarh,Raigarh,230,349708.0
2021,Q4,Chhattisgarh,Surguja,210,297790.0
2021,Q4,Chhattisgarh,Bastar,183,266874.0
2021,Q4,Chhattisgarh,Mahasamund,165,179042.0
2021,Q4,Chhattisgarh,Kanker,161,220818.0
2021,Q3,Chhattisgarh,Raipur,1145,798270.0
2021,Q3,Chhattisgarh,Durg,564,457493.0
2021,Q3,Chhattisgarh,Bilaspur,385,289752.0
2021,Q3,Chhattisgarh,Korba,281,237893.0
2021,Q3,Chhattisgarh,Raigarh,265,178817.0
2021,Q3,Chhattisgarh,Janjgir Champa,229,152293.0
2021,Q3,Chhattisgarh,Rajnandgaon,212,165704.0
2021,Q3,Chhattisgarh,Baloda Bazar,155,113239.0
2021,Q3,Chhattisgarh,Mahasamund,146,80923.0
2021,Q3,Chhattisgarh,Bastar,134,129106.0
2021,Q1,Chhattisgarh,Raipur,1026,542296.0
2021,Q1,Chhattisgarh,Durg,513,326643.0
2021,Q1,Chhattisgarh,Bilaspur,464,257938.0
2021,Q1,Chhattisgarh,Raigarh,298,139430.0
2021,Q1,Chhattisgarh,Janjgir Champa,297,193584.0
2021,Q1,Chhattisgarh,Korba,244,151755.0
2021,Q1,Chhattisgarh,Rajnandgaon,185,105281.0
2021,Q1,Chhattisgarh,Baloda Bazar,173,82107.0
2021,Q1,Chhattisgarh,Mahasamund,143,49330.0
2021,Q1,Chhattisgarh,Surguja,138,103150.0
2021,Q2,Chhattisgarh,Raipur,1208,819324.0
2021,Q2,Chhattisgarh,Durg,534,404367.0
2021,Q2,Chhattisgarh,Bilaspur,422,372335.0
2021,Q2,Chhattisgarh,Raigarh,413,273255.0
2021,Q2,Chhattisgarh,Korba,338,204745.0
2021,Q2,Chhattisgarh,Janjgir Champa,275,218849.0
2021,Q2,Chhattisgarh,Rajnandgaon,263,171631.0
2021,Q2,Chhattisgarh,Bastar,144,109459.0
2021,Q2,Chhattisgarh,Mahasamund,144,87736.0
2021,Q2,Chhattisgarh,Baloda Bazar,143,107641.0
2022,Q1,Chhattisgarh,Raipur,1650,2255466.0
2022,Q1,Chhattisgarh,Durg,879,1239930.0
2022,Q1,Chhattisgarh,Bilaspur,610,961852.0
2022,Q1,Chhattisgarh,Korba,402,675060.0
2022,Q1,Chhattisgarh,Raigarh,311,477426.0
2022,Q1,Chhattisgarh,Janjgir Champa,302,488142.0
2022,Q1,Chhattisgarh,Surguja,225,347658.0
2022,Q1,Chhattisgarh,Rajnandgaon,207,330899.0
2022,Q1,Chhattisgarh,Kanker,201,301862.0
2022,Q1,Chhattisgarh,Baloda Bazar,185,345262.0
2022,Q4,Chhattisgarh,Raipur,2894,3964532.0
2022,Q4,Chhattisgarh,Durg,1757,2516798.0
2022,Q4,Chhattisgarh,Bilaspur,1264,1762665.0
2022,Q4,Chhattisgarh,Korba,1020,1466794.0
2022,Q4,Chhattisgarh,Raigarh,642,920443.0
2022,Q4,Chhattisgarh,Janjgir Champa,489,702708.0
2022,Q4,Chhattisgarh,Rajnandgaon,388,677411.0
2022,Q4,Chhattisgarh,Surguja,345,629537.0
2022,Q4,Chhattisgarh,Bastar,313,555336.0
2022,Q4,Chhattisgarh,Baloda Bazar,303,425204.0
2022,Q3,Chhattisgarh,Raipur,2103,2618098.0
2022,Q3,Chhattisgarh,Durg,1197,1644805.0
2022,Q3,Chhattisgarh,Bilaspur,1015,1231179.0
2022,Q3,Chhattisgarh,Raigarh,636,782616.0
2022,Q3,Chhattisgarh,Korba,544,785140.0
2022,Q3,Chhattisgarh,Janjgir Champa,397,531798.0
2022,Q3,Chhattisgarh,Rajnandgaon,332,528822.0
2022,Q3,Chhattisgarh,Bastar,238,366792.0
2022,Q3,Chhattisgarh,Surguja,223,344772.0
2022,Q3,Chhattisgarh,Baloda Bazar,214,288345.0
2022,Q2,Chhattisgarh,Raipur,1773,2243228.0
2022,Q2,Chhattisgarh,Durg,1061,1499260.0
2022,Q2,Chhattisgarh,Bilaspur,869,1181756.0
2022,Q2,Chhattisgarh,Raigarh,386,555753.0
2022,Q2,Chhattisgarh,Korba,353,543196.0
2022,Q2,Chhattisgarh,Janjgir Champa,300,433751.0
2022,Q2,Chhattisgarh,Rajnandgaon,267,384283.0
2022,Q2,Chhattisgarh,Baloda Bazar,175,342236.0
2022,Q2,Chhattisgarh,Mahasamund,175,272123.0
2022,Q2,Chhattisgarh,Surguja,172,328700.0
2020,Q2,Chhattisgarh,Raipur,410,81039.0
2020,Q2,Chhattisgarh,Durg,172,37102.0
2020,Q2,Chhattisgarh,Bilaspur,138,26772.0
2020,Q2,Chhattisgarh,Raigarh,101,19804.0
2020,Q2,Chhattisgarh,Janjgir Champa,97,19462.0
2020,Q2,Chhattisgarh,Surguja,77,14582.0
2020,Q2,Chhattisgarh,Korba,64,13184.0
2020,Q2,Chhattisgarh,Rajnandgaon,56,11803.0
2020,Q2,Chhattisgarh,Mahasamund,28,6903.0
2020,Q2,Chhattisgarh,Jashpur,23,4935.0
2020,Q4,Chhattisgarh,Raipur,854,518623.0
2020,Q4,Chhattisgarh,Durg,393,252505.0
2020,Q4,Chhattisgarh,Bilaspur,341,195612.0
2020,Q4,Chhattisgarh,Raigarh,253,133432.0
2020,Q4,Chhattisgarh,Janjgir Champa,250,129700.0
2020,Q4,Chhattisgarh,Korba,212,154943.0
2020,Q4,Chhattisgarh,Rajnandgaon,154,119506.0
2020,Q4,Chhattisgarh,Baloda Bazar,144,91702.0
2020,Q4,Chhattisgarh,Mahasamund,113,51551.0
2020,Q4,Chhattisgarh,Kanker,106,72276.0
2020,Q3,Chhattisgarh,Raipur,1324,395561.0
2020,Q3,Chhattisgarh,Durg,639,196453.0
2020,Q3,Chhattisgarh,Bilaspur,394,110531.0
2020,Q3,Chhattisgarh,Raigarh,347,107510.0
2020,Q3,Chhattisgarh,Korba,249,82657.0
2020,Q3,Chhattisgarh,Janjgir Champa,247,72077.0
2020,Q3,Chhattisgarh,Mahasamund,165,43911.0
2020,Q3,Chhattisgarh,Baloda Bazar,137,30918.0
2020,Q3,Chhattisgarh,Surguja,135,37853.0
2020,Q3,Chhattisgarh,Rajnandgaon,134,38440.0
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,598,810733.0
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,Daman,185,348075.0
2023,Q1,Dadra & Nagar Haveli & Daman & Diu,Diu,16,56360.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,833,1306915.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,360,601684.0
2023,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,14,65268.0
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,600,777222.0
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,Daman,349,511452.0
2023,Q3,Dadra & Nagar Haveli & Daman & Diu,Diu,20,44429.0
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,492,621719.0
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,175,350870.0
2023,Q2,Dadra & Nagar Haveli & Daman & Diu,Diu,27,86164.0
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,191,125786.0
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,Daman,157,143938.0
2021,Q3,Dadra & Nagar Haveli & Daman & Diu,Diu,12,3872.0
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,221,107039.0
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,141,165741.0
2021,Q2,Dadra & Nagar Haveli & Daman & Diu,Diu,6,2858.0
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,Daman,234,150144.0
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,216,99979.0
2021,Q1,Dadra & Nagar Haveli & Daman & Diu,Diu,17,35568.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,244,207499.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,168,179850.0
2021,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,9,38035.0
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,610,762921.0
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,238,442560.0
2022,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,23,67147.0
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,281,337073.0
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,Daman,197,337912.0
2022,Q1,Dadra & Nagar Haveli & Daman & Diu,Diu,15,45756.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,260,354974.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,167,286329.0
2022,Q2,Dadra & Nagar Haveli & Daman & Diu,Diu,11,45554.0
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,519,593259.0
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,Daman,177,366241.0
2022,Q3,Dadra & Nagar Haveli & Daman & Diu,Diu,11,24276.0
2024,Q3,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,689,926765.0
2024,Q3,Dadra & Nagar Haveli & Daman & Diu,Daman,341,611393.0
2024,Q3,Dadra & Nagar Haveli & Daman & Diu,Diu,22,64711.0
2024,Q1,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,873,1200123.0
2024,Q1,Dadra & Nagar Haveli & Daman & Diu,Daman,417,686036.0
2024,Q1,Dadra & Nagar Haveli & Daman & Diu,Diu,5,22350.0
2024,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,1045,1494562.0
2024,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,437,748001.0
2024,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,21,49966.0
2024,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,640,869291.0
2024,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,344,461012.0
2024,Q2,Dadra & Nagar Haveli & Daman & Diu,Diu,24,36956.0
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,167,44815.0
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,Daman,87,20588.0
2020,Q3,Dadra & Nagar Haveli & Daman & Diu,Diu,3,101.0
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,595,90317.0
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,Daman,52,9916.0
2020,Q2,Dadra & Nagar Haveli & Daman & Diu,Diu,4,796.0
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,Daman,115,95653.0
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,Dadra And Nagar Haveli,111,52122.0
2020,Q4,Dadra & Nagar Haveli & Daman & Diu,Diu,6,1738.0
2024,Q3,Chandigarh,Chandigarh,1991,3445738.0
2024,Q2,Chandigarh,Chandigarh,1798,3177315.0
2024,Q4,Chandigarh,Chandigarh,2095,3729932.0
2024,Q1,Chandigarh,Chandigarh,1730,3143984.0
2021,Q4,Chandigarh,Chandigarh,710,835813.0
2021,Q3,Chandigarh,Chandigarh,494,469634.0
2021,Q2,Chandigarh,Chandigarh,378,310943.0
2021,Q1,Chandigarh,Chandigarh,338,238576.0
2022,Q2,Chandigarh,Chandigarh,1330,1874959.0
2022,Q4,Chandigarh,Chandigarh,1403,2024528.0
2022,Q1,Chandigarh,Chandigarh,792,1150932.0
2022,Q3,Chandigarh,Chandigarh,1533,1998439.0
2023,Q4,Chandigarh,Chandigarh,1767,3053934.0
2023,Q2,Chandigarh,Chandigarh,1704,2501107.0
2023,Q3,Chandigarh,Chandigarh,1883,2660630.0
2023,Q1,Chandigarh,Chandigarh,1520,2415574.0
2020,Q4,Chandigarh,Chandigarh,200,153341.0
2020,Q3,Chandigarh,Chandigarh,264,70969.0
2020,Q2,Chandigarh,Chandigarh,149,29537.0
2022,Q4,Assam,Kamrup Metropolitan,5835,7067068.0
2022,Q4,Assam,Sonitpur,1095,1672604.0
2022,Q4,Assam,Dibrugarh,1094,1961516.0
2022,Q4,Assam,Kamrup,864,1321583.0
2022,Q4,Assam,Barpeta,845,1263373.0
2022,Q4,Assam,Nagaon,731,1242807.0
2022,Q4,Assam,Cachar,705,1215813.0
2022,Q4,Assam,Tinsukia,650,1190417.0
2022,Q4,Assam,Jorhat,606,1014221.0
2022,Q4,Assam,Lakhimpur,481,987421.0
2022,Q2,Assam,Kamrup Metropolitan,2330,3272854.0
2022,Q2,Assam,Dibrugarh,587,1057176.0
2022,Q2,Assam,Sonitpur,552,928881.0
2022,Q2,Assam,Kamrup,406,635248.0
2022,Q2,Assam,Barpeta,406,598109.0
2022,Q2,Assam,Tinsukia,389,774583.0
2022,Q2,Assam,Nagaon,385,680355.0
2022,Q2,Assam,Cachar,349,610793.0
2022,Q2,Assam,Jorhat,347,575716.0
2022,Q2,Assam,Kokrajhar,242,254646.0
2022,Q3,Assam,Kamrup Metropolitan,3502,4613053.0
2022,Q3,Assam,Sonitpur,865,1425722.0
2022,Q3,Assam,Dibrugarh,848,1381966.0
2022,Q3,Assam,Barpeta,708,1128686.0
2022,Q3,Assam,Nagaon,673,1113514.0
2022,Q3,Assam,Kamrup,612,983523.0
2022,Q3,Assam,Tinsukia,566,936833.0
2022,Q3,Assam,Cachar,527,803800.0
2022,Q3,Assam,Jorhat,472,803029.0
2022,Q3,Assam,Karimganj,444,689445.0
2022,Q1,Assam,Kamrup Metropolitan,3580,5037571.0
2022,Q1,Assam,Dibrugarh,873,1470129.0
2022,Q1,Assam,Jorhat,865,1449243.0
2022,Q1,Assam,Nagaon,841,1525020.0
2022,Q1,Assam,Barpeta,746,1153589.0
2022,Q1,Assam,Sonitpur,735,1366384.0
2022,Q1,Assam,Golaghat,651,1131690.0
2022,Q1,Assam,Tinsukia,643,1177509.0
2022,Q1,Assam,Cachar,594,1093901.0
2022,Q1,Assam,Kamrup,530,905037.0
2020,Q3,Assam,Kamrup Metropolitan,698,186125.0
2020,Q3,Assam,Nagaon,111,29094.0
2020,Q3,Assam,Kamrup,100,27927.0
2020,Q3,Assam,Cachar,98,28618.0
2020,Q3,Assam,Barpeta,98,22486.0
2020,Q3,Assam,Dibrugarh,95,28716.0
2020,Q3,Assam,Sonitpur,88,26070.0
2020,Q3,Assam,Tinsukia,82,25873.0
2020,Q3,Assam,Bongaigaon,72,20029.0
2020,Q3,Assam,Jorhat,62,19518.0
2020,Q4,Assam,Kamrup Metropolitan,626,534531.0
2020,Q4,Assam,Nagaon,147,104375.0
2020,Q4,Assam,Barpeta,121,89658.0
2020,Q4,Assam,Tinsukia,121,110036.0
2020,Q4,Assam,Kamrup,110,73472.0
2020,Q4,Assam,Sonitpur,101,76365.0
2020,Q4,Assam,Dibrugarh,97,85549.0
2020,Q4,Assam,Cachar,91,63874.0
2020,Q4,Assam,Jorhat,82,61112.0
2020,Q4,Assam,Bongaigaon,69,45817.0
2020,Q2,Assam,Kamrup Metropolitan,388,73071.0
2020,Q2,Assam,Nagaon,52,11413.0
2020,Q2,Assam,Sonitpur,46,10879.0
2020,Q2,Assam,Tinsukia,41,8863.0
2020,Q2,Assam,Dibrugarh,40,8918.0
2020,Q2,Assam,Lakhimpur,34,7772.0
2020,Q2,Assam,Cachar,31,6886.0
2020,Q2,Assam,Bongaigaon,30,6850.0
2020,Q2,Assam,Karimganj,27,6710.0
2020,Q2,Assam,Golaghat,25,5694.0
2024,Q3,Assam,Kamrup Metropolitan,3855,6666759.0
2024,Q3,Assam,Dibrugarh,1019,1975290.0
2024,Q3,Assam,Kamrup,925,1446934.0
2024,Q3,Assam,Sonitpur,888,1612215.0
2024,Q3,Assam,Barpeta,791,1253952.0
2024,Q3,Assam,Tinsukia,782,1472817.0
2024,Q3,Assam,Nagaon,754,1345197.0
2024,Q3,Assam,Cachar,668,1083025.0
2024,Q3,Assam,Jorhat,527,1074219.0
2024,Q3,Assam,Dhubri,522,824255.0
2024,Q4,Assam,Kamrup Metropolitan,4694,7306786.0
2024,Q4,Assam,Dibrugarh,1204,2506223.0
2024,Q4,Assam,Sonitpur,1136,1890760.0
2024,Q4,Assam,Kamrup,1090,1561314.0
2024,Q4,Assam,Nagaon,1012,1552864.0
2024,Q4,Assam,Barpeta,972,1389291.0
2024,Q4,Assam,Cachar,833,1281628.0
2024,Q4,Assam,Tinsukia,816,1517962.0
2024,Q4,Assam,Dhubri,722,925125.0
2024,Q4,Assam,Jorhat,663,1209024.0
2024,Q2,Assam,Kamrup Metropolitan,4266,6790945.0
2024,Q2,Assam,Dibrugarh,1333,2130896.0
2024,Q2,Assam,Barpeta,1262,1638356.0
2024,Q2,Assam,Sonitpur,1237,2099284.0
2024,Q2,Assam,Nagaon,1156,1884574.0
2024,Q2,Assam,Kamrup,916,1290289.0
2024,Q2,Assam,Tinsukia,863,1448536.0
2024,Q2,Assam,Goalpara,800,1191636.0
2024,Q2,Assam,Cachar,779,1165403.0
2024,Q2,Assam,Jorhat,777,1456554.0
2024,Q1,Assam,Kamrup Metropolitan,6122,8448944.0
2024,Q1,Assam,Nagaon,1887,2830019.0
2024,Q1,Assam,Sonitpur,1877,2836196.0
2024,Q1,Assam,Barpeta,1876,2380473.0
2024,Q1,Assam,Dibrugarh,1730,2796591.0
2024,Q1,Assam,Jorhat,1414,2122424.0
2024,Q1,Assam,Kamrup,1371,1848729.0
2024,Q1,Assam,Tinsukia,1255,2174121.0
2024,Q1,Assam,Cachar,1122,1680658.0
2024,Q1,Assam,Dhubri,1040,1208964.0
2021,Q1,Assam,Kamrup Metropolitan,909,638404.0
2021,Q1,Assam,Sonitpur,162,151386.0
2021,Q1,Assam,Nagaon,151,91536.0
2021,Q1,Assam,Barpeta,138,94523.0
2021,Q1,Assam,Cachar,138,111672.0
2021,Q1,Assam,Kamrup,137,97851.0
2021,Q1,Assam,Tinsukia,108,99440.0
2021,Q1,Assam,Dibrugarh,91,81680.0
2021,Q1,Assam,Jorhat,90,68041.0
2021,Q1,Assam,Dhemaji,84,48008.0
2021,Q3,Assam,Kamrup Metropolitan,1130,1219595.0
2021,Q3,Assam,Nagaon,256,414468.0
2021,Q3,Assam,Sonitpur,254,379958.0
2021,Q3,Assam,Barpeta,246,472172.0
2021,Q3,Assam,Dibrugarh,244,369625.0
2021,Q3,Assam,Tinsukia,193,219360.0
2021,Q3,Assam,Kamrup,187,191043.0
2021,Q3,Assam,Cachar,139,190170.0
2021,Q3,Assam,Jorhat,121,187950.0
2021,Q3,Assam,Baksa,120,133440.0
2021,Q4,Assam,Kamrup Metropolitan,2250,2848340.0
2021,Q4,Assam,Barpeta,470,805931.0
2021,Q4,Assam,Nagaon,450,872663.0
2021,Q4,Assam,Dibrugarh,422,720457.0
2021,Q4,Assam,Sonitpur,415,668817.0
2021,Q4,Assam,Tinsukia,376,622789.0
2021,Q4,Assam,Kamrup,360,561224.0
2021,Q4,Assam,Cachar,322,545014.0
2021,Q4,Assam,Jorhat,257,543440.0
2021,Q4,Assam,Dhubri,255,370821.0
2021,Q2,Assam,Kamrup Metropolitan,910,790743.0
2021,Q2,Assam,Sonitpur,166,149754.0
2021,Q2,Assam,Barpeta,150,166761.0
2021,Q2,Assam,Nagaon,139,99192.0
2021,Q2,Assam,Dibrugarh,138,138262.0
2021,Q2,Assam,Kamrup,131,151795.0
2021,Q2,Assam,Cachar,125,110721.0
2021,Q2,Assam,Tinsukia,123,137739.0
2021,Q2,Assam,Dhubri,92,89465.0
2021,Q2,Assam,Jorhat,85,66263.0
2023,Q2,Assam,Kamrup Metropolitan,4012,5898627.0
2023,Q2,Assam,Dibrugarh,1121,2142408.0
